Theta,Alpha,Low_beta,High_beta,Gamma
4.71003694,2.721864421,7.020075002,4.248942894,2.032366479
5.016314337,1.371271682,2.454080956,6.593084169,9.619834158
2.660066346,0.5896838057,3.053640184,2.907752653,1.845216553
2.804834731,0.7484455266,3.169234664,2.789733754,1.909683246
1.762633719,0.6550131482,1.956952903,1.172124382,0.6030471606
4.71003694,2.721864421,7.020075002,4.248942894,2.032366479
5.016314337,1.371271682,2.454080956,6.593084169,9.619834158
2.660066346,0.5896838057,3.053640184,2.907752653,1.845216553
2.804834731,0.7484455266,3.169234664,2.789733754,1.909683246
1.762633719,0.6550131482,1.956952903,1.172124382,0.6030471606
4.71003694,2.721864421,7.020075002,4.248942894,2.032366479
5.016314337,1.371271682,2.454080956,6.593084169,9.619834158
2.660066346,0.5896838057,3.053640184,2.907752653,1.845216553
2.804834731,0.7484455266,3.169234664,2.789733754,1.909683246
1.762633719,0.6550131482,1.956952903,1.172124382,0.6030471606
4.71003694,2.721864421,7.020075002,4.248942894,2.032366479
5.016314337,1.371271682,2.454080956,6.593084169,9.619834158
2.660066346,0.5896838057,3.053640184,2.907752653,1.845216553
1.676748696,1.128592131,2.618033002,2.774562578,2.187859728
2.006875893,0.8908952337,1.49130978,0.7087242061,0.7849753098
1.203726872,3.588008476,5.347091343,3.713792287,1.883255683
2.050355783,1.195965628,1.594274404,5.802924928,6.963795322
1.679829492,1.09256347,2.536032136,2.929977214,2.130053347
1.676748696,1.128592131,2.618033002,2.774562578,2.187859728
2.006875893,0.8908952337,1.49130978,0.7087242061,0.7849753098
1.203726872,3.588008476,5.347091343,3.713792287,1.883255683
2.050355783,1.195965628,1.594274404,5.802924928,6.963795322
1.679829492,1.09256347,2.536032136,2.929977214,2.130053347
1.676748696,1.128592131,2.618033002,2.774562578,2.187859728
2.006875893,0.8908952337,1.49130978,0.7087242061,0.7849753098
1.203726872,3.588008476,5.347091343,3.713792287,1.883255683
2.050355783,1.195965628,1.594274404,5.802924928,6.963795322
1.679829492,1.09256347,2.536032136,2.929977214,2.130053347
1.676748696,1.128592131,2.618033002,2.774562578,2.187859728
2.006875893,0.8908952337,1.49130978,0.7087242061,0.7849753098
1.203726872,3.588008476,5.347091343,3.713792287,1.883255683
2.050355783,1.195965628,1.594274404,5.802924928,6.963795322
1.679829492,1.09256347,2.536032136,2.929977214,2.130053347
3.297543491,1.038759726,1.29560028,3.374307995,1.924828802
2.76452518,1.254636364,1.15639956,0.8119840714,0.693296199
0.896897402,3.300403833,6.475980824,5.875521861,1.671555701
2.278491427,1.169745337,1.807595035,4.46277486,3.795401434
3.036956524,1.146317082,1.225617464,3.328245432,1.861241079
3.297543491,1.038759726,1.29560028,3.374307995,1.924828802
2.76452518,1.254636364,1.15639956,0.8119840714,0.693296199
0.896897402,3.300403833,6.475980824,5.875521861,1.671555701
2.278491427,1.169745337,1.807595035,4.46277486,3.795401434
3.036956524,1.146317082,1.225617464,3.328245432,1.861241079
3.297543491,1.038759726,1.29560028,3.374307995,1.924828802
2.76452518,1.254636364,1.15639956,0.8119840714,0.693296199
0.896897402,3.300403833,6.475980824,5.875521861,1.671555701
2.278491427,1.169745337,1.807595035,4.46277486,3.795401434
3.036956524,1.146317082,1.225617464,3.328245432,1.861241079
1.868626005,1.62670954,2.393694451,2.069109406,1.566429977
1.894904248,1.019064038,1.181880651,0.8099863703,0.7221906714
1.809098117,1.586022366,4.242188719,3.400728201,1.527166157
1.850144066,1.80098629,1.780707467,2.690344427,2.894376757
1.769806251,2.05949571,2.282280883,2.006754333,1.530636329
1.868626005,1.62670954,2.393694451,2.069109406,1.566429977
1.894904248,1.019064038,1.181880651,0.8099863703,0.7221906714
